qID,gold,dataset,greedy,greedy_legal,p_top1,margin_top2,gold_rank,value_mass,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12
heico__2457840,1,heico,1,1,0.8124389678812335,0.6524602013648704,1,0.9999846045885111,True,3.255011688452214e-05,0.8124264600490133,0.1599763035774231,0.01910644769668579,0.005474088713526726,0.002013804856687784,0.0005769646959379315,0.00015528792573604733,0.00016530315042473376,5.712724305340089e-05,1.8182304774404386e-07,3.580308006772017e-08,4.893701000323214e-08
heico__2457842,1,heico,1,1,0.6999776067472279,0.4727279448323877,1,0.9999810067786431,True,7.623232522746548e-05,0.699964311917598,0.22724534571170807,0.05070529133081436,0.016461597755551338,0.00416214345023036,0.0009286997956223786,0.00019466604862827808,0.00018287182319909334,5.9369787777541205e-05,3.3163536160762605e-07,6.134637230805977e-08,8.38505522602885e-08
heico__2457843,1,heico,1,1,0.9141062401452283,0.839071821184423,1,0.9999893520742773,True,3.03619890473783e-05,0.9140965068098806,0.07503361999988556,0.007908484898507595,0.001999578205868602,0.000572888704482466,0.0002107539912685752,5.672366387443617e-05,5.672366387443617e-05,2.3645943656447344e-05,3.784296235474129e-08,1.1541452422215043e-08,1.4819516417573599e-08
heico__2457851,1,heico,1,1,0.9585517878491575,0.9213846965946841,1,0.9999907698295676,True,4.63244468846824e-05,0.9585429402527874,0.03716674819588661,0.0030508325435221195,0.0007713712402619421,0.00025042754714377224,9.212715667672455e-05,2.4795688659651205e-05,3.183829176123254e-05,1.3272175237943884e-05,5.773836162629703e-08,1.4598543085415802e-08,1.995384078002806e-08
heico__2457857,1,heico,1,1,0.6832815520818888,0.43191621991098655,1,0.9999828150045048,True,5.444250928121619e-05,0.6832698098914943,0.25136101245880127,0.049495913088321686,0.011044030077755451,0.003585471771657467,0.0008000268717296422,0.00017851011944003403,0.00013902383216191083,5.444250928121619e-05,8.18508441837045e-08,2.3450657762642965e-08,2.657307862476965e-08
heico__2457894,1,heico,1,1,0.8059564860689354,0.6472542328864249,1,0.9999816977167242,True,0.00010587582073640078,0.8059417352250194,0.15869934856891632,0.02433733642101288,0.00697276322171092,0.0025651364121586084,0.000832777819596231,0.0002385948464507237,0.00021055919933132827,7.746040500933304e-05,6.635507088799141e-08,1.901104596284902e-08,2.4410665164142037e-08
heico__2457937,2,heico,2,2,0.47609398152594135,0.055942516226631794,1,0.9999694443322369,False,8.548491314286366e-05,0.4201386272907257,0.47607943415641785,0.08273018896579742,0.016290541738271713,0.0036349110305309296,0.00067239097552374,0.00015970684762578458,0.00013240163389127702,4.575678030960262e-05,0.0,0.0,0.0
heico__2457952,1,heico,1,1,0.7256644862661501,0.4900754546628595,1,0.9999720886386466,True,0.00021482340525835752,0.7256442319824526,0.23558245599269867,0.02813631296157837,0.008061189204454422,0.0017986943712458014,0.0003541839250829071,6.974294956307858e-05,8.412605529883876e-05,2.56569965131348e-05,5.002288107269423e-07,7.206479639726047e-08,9.850089325617807e-08
heico__2458000,3,heico,3,3,0.39888216954383426,0.12473473137735205,1,0.9999596067482344,False,9.196250175591558e-05,0.07854138314723969,0.27413636445999146,0.39886605739593506,0.21349762380123138,0.03274092078208923,0.0018471165094524622,0.0001516205520601943,6.728120933985338e-05,1.927638913912233e-05,0.0,0.0,0.0
heico__2458008,1,heico,1,1,0.8073717612579236,0.6272227496289607,1,0.999991933465241,True,5.67713359487243e-05,0.807365248565548,0.18014755845069885,0.010163229890167713,0.0017661044839769602,0.0003477665886748582,8.792916923994198e-05,2.2231975890463218e-05,2.5192128305207007e-05,9.865378160611726e-06,1.904461381740913e-08,7.45797786258157e-09,8.99603792496502e-09
heico__2458037,2,heico,2,2,0.48727479922579947,0.257102474021113,1,0.9999780360303703,False,6.813980871811509e-05,0.13960351049900055,0.48726409673690796,0.23016726970672607,0.10872332006692886,0.02748955972492695,0.0054130153730511665,0.0006464924663305283,0.0005034888163208961,9.91428314591758e-05,0.0,0.0,0.0
heico__2458041,1,heico,1,1,0.7516519939315817,0.5616045609034782,1,0.9999779410727215,True,0.00014366825053002685,0.7516354132949088,0.19004324078559875,0.042404379695653915,0.010721505619585514,0.003480763640254736,0.0009972554398700595,0.00025214566267095506,0.00022251777409110218,7.690007623750716e-05,8.45852213523518e-08,3.3124049383224643e-08,3.3124049383224643e-08
heico__2458108,3,heico,3,3,0.48338343595561006,0.19019654148508258,1,0.9999685177244828,False,4.3642612581606954e-05,0.0022384391631931067,0.09518083930015564,0.4833682179450989,0.29317766427993774,0.10785403102636337,0.01653994992375374,0.0010573636973276734,0.000440774776507169,6.759499956388026e-05,0.0,0.0,0.0
heico__2458137,2,heico,2,2,0.5452787931297225,0.2534120858286626,1,0.9999635895183019,False,5.2405735914362594e-05,0.2918560802936554,0.5452589392662048,0.13786303997039795,0.021141983568668365,0.0032422279473394156,0.00041220305138267577,6.729029701091349e-05,5.2405735914362594e-05,1.701365181361325e-05,0.0,0.0,0.0
heico__2458148,1,heico,2,2,0.5711407990464566,0.22472638539167236,2,0.9999758350732009,False,2.149600004486274e-05,0.3464060425758362,0.5711269974708557,0.0682113990187645,0.011853362433612347,0.001817772164940834,0.00035794053110294044,7.98673354438506e-05,7.502841617679223e-05,2.5929126422852278e-05,0.0,0.0,0.0
heico__2458149,2,heico,2,2,0.5193784945412103,0.2740414470539591,1,0.9999607299214404,False,3.43069841619581e-05,0.2453274130821228,0.5193580985069275,0.19106119871139526,0.037622176110744476,0.0057695480063557625,0.0006473253597505391,7.731198274996132e-05,4.9916368880076334e-05,1.3434808352030814e-05,0.0,0.0,0.0
heico__2458158,2,heico,1,1,0.4706625048001639,0.10410830374320419,2,0.9999716237921116,True,3.1089595722733065e-05,0.4706491491830824,0.36654379963874817,0.1050165593624115,0.03863343223929405,0.014212445355951786,0.0031712250784039497,0.0008018113439902663,0.0007075959583744407,0.0002027296432061121,1.132425919474225e-06,2.8632210988568535e-07,3.6764489674252253e-07
heico__2458198,3,heico,3,3,0.32797279075186514,0.0,1,0.999966496399793,False,2.3061222236719914e-05,0.008739885874092579,0.1755453199148178,0.327961802482605,0.327961802482605,0.13671481609344482,0.020965896546840668,0.0013403049670159817,0.0006331152399070561,8.049157622735947e-05,0.0,0.0,0.0
heico__2458266,1,heico,1,1,0.6903288368985201,0.4662117311943666,1,0.9999784334106714,True,3.78035256289877e-05,0.690313948859993,0.22411227226257324,0.05666445568203926,0.018396254628896713,0.007668700534850359,0.001938951201736927,0.00043263842235319316,0.00031652505276724696,9.65346916927956e-05,2.1116789632438164e-07,6.440256927698408e-08,7.297767413010266e-08
heico__2458307,1,heico,1,1,0.5608617313728166,0.2606538702595472,1,0.999977042131893,True,3.943711635656655e-05,0.5608488551831614,0.3002009689807892,0.09746097028255463,0.027923036366701126,0.010272311978042126,0.002292062621563673,0.0004804423952009529,0.0003514991549309343,0.00010720118007156998,1.6116997226346469e-07,4.3378314554643296e-08,5.2324233970190304e-08
heico__2458321,3,heico,3,3,0.43600973154023087,0.05123249474378687,1,0.9999626188582624,False,3.936521170544438e-05,0.0010807197540998459,0.05207199230790138,0.4359934329986572,0.38476285338401794,0.11023640632629395,0.014918874949216843,0.0005784675595350564,0.00024114115512929857,3.936521170544438e-05,0.0,0.0,0.0
heico__2458324,1,heico,1,1,0.5044815419325016,0.059277876259548654,1,0.9999803109503117,True,0.01523373182862997,0.5044716091703557,0.44519490003585815,0.025116175413131714,0.00815402902662754,0.0012504608603194356,0.0003582630306482315,6.225677498150617e-05,0.00010926404502242804,2.9408020054688677e-05,1.3618506729684842e-07,3.2346792756283536e-08,4.421282230458592e-08
heico__2458338,1,heico,1,1,0.9516716209111629,0.904290682615557,1,0.9999927054718345,True,2.1725094484281726e-05,0.9516646789157198,0.04738059267401695,0.0008678058511577547,4.59920265711844e-05,7.053105491650058e-06,2.4374878648814047e-06,7.433918653987348e-07,1.01609623470722e-06,6.560409815392632e-07,2.3660489456250395e-09,9.863160251920448e-10,1.4350813467408137e-09
heico__2458360,1,heico,1,1,0.5276525156078387,0.06200081992482854,1,0.9999853975564845,True,3.4510501336626476e-06,0.5276448105917837,0.465644896030426,0.006642067804932594,4.4753898691851646e-05,3.4510501336626476e-06,9.887424994303728e-07,2.4999323500196624e-07,4.2525280719019065e-07,3.0154942010085506e-07,5.468575100736875e-10,4.2589305795810926e-10,6.196707077423452e-10
heico__2458410,2,heico,2,2,0.7482249716341246,0.5338549344810379,1,0.9999821585800106,False,2.1715500224672724e-06,0.21436621248722076,0.7482116222381592,0.03725126013159752,0.00014301379269454628,5.9028839132224675e-06,1.1623469617916271e-06,2.1501251978861546e-07,3.544957678514038e-07,2.4364115347452753e-07,0.0,0.0,0.0
heico__2458416,1,heico,1,1,0.6764015967216984,0.3568920924342681,1,0.9999859215063575,True,5.336276899470249e-06,0.6763920740061191,0.3195050060749054,0.00402197428047657,5.3894484153715894e-05,4.709248059953097e-06,1.436239472241141e-06,3.9882931446300063e-07,6.3732738908584e-07,4.5193280584499007e-07,1.0857618927997724e-09,7.01020686981513e-10,1.0199790180214417e-09
heico__2458431,1,heico,1,1,0.9574143088221181,0.9153484587872834,1,0.9999940988016971,True,8.559019079257268e-06,0.9574086589304237,0.04206560179591179,0.00046730664325878024,3.385157833690755e-05,5.882522145839175e-06,2.1640589693561196e-06,6.200132816047699e-07,9.021139817377843e-07,5.471598001349776e-07,2.1006335732458183e-09,1.1243880930858854e-09,1.7414863508940706e-09
heico__2458436,1,heico,1,1,0.9025407535802121,0.8074136584613452,1,0.9999841336013022,True,1.0360011401644442e-05,0.9025264335087748,0.09512558579444885,0.0022371395025402308,7.191272743511945e-05,7.579545581393177e-06,2.7883590973942773e-06,7.05007607848529e-07,9.636311233407469e-07,6.6229335971002e-07,1.6416593742218854e-09,6.428831061106565e-10,9.35389391826936e-10
heico__2458458,1,heico,1,1,0.9133949695978206,0.8284360014656007,1,0.999990031050233,True,3.0338382202899083e-05,0.9133858640092513,0.08495812118053436,0.0015560623724013567,5.001953832106665e-05,5.973981842544163e-06,2.064552973024547e-06,4.32753807899644e-07,6.2965307279228e-07,5.220007324169273e-07,1.2155146695575084e-09,5.741685077507136e-10,8.354102022679197e-10
heico__2458506,1,heico,1,1,0.7740555764877164,0.5522849270712186,1,0.9999859333447941,True,4.197062480670866e-06,0.7740446881148118,0.22176752984523773,0.004061813931912184,9.552470146445557e-05,7.841144906706177e-06,2.246525809823652e-06,6.046442422302789e-07,8.797521786618745e-07,6.046442422302789e-07,1.4987619486897377e-09,6.247769300024635e-10,8.539687963678157e-10
heico__2458507,1,heico,1,1,0.9519696023272124,0.9045738256927749,1,0.9999920682493058,True,7.0553101068071555e-06,0.9519620515416582,0.04739540070295334,0.0005966200260445476,2.4625451260362752e-05,3.547632559275371e-06,1.3892729384679114e-06,3.7391771456896095e-07,5.79135075895465e-07,4.237042503518751e-07,7.683846396716525e-10,3.2031036255176705e-10,4.660488350148875e-10
heico__2458548,2,heico,2,2,0.9139116877343514,0.8554872726142135,1,0.9999865133061903,False,3.4057859465974616e-06,0.05842362716794014,0.9138993620872498,0.027597369626164436,6.0368995036697015e-05,1.8229858369522844e-06,3.372184664840461e-07,5.3355712736902206e-08,9.968158565243357e-08,6.640225080900564e-08,0.0,0.0,0.0
heico__2458555,1,heico,1,1,0.9701870706133268,0.9408899592250235,1,0.9999905326333085,True,7.261959399329498e-05,0.9701778854965699,0.029296834021806717,0.00041789686656557024,1.9545297618606128e-05,3.1906820368021727e-06,1.330074155703187e-06,3.5798458952740475e-07,4.893069558420393e-07,3.810726241226803e-07,1.0703536483848273e-09,4.749665380737407e-10,6.91072248138976e-10
heico__2458556,2,heico,2,2,0.7854331804723783,0.6101793432691051,1,0.9999829160033471,False,4.000717126473319e-06,0.175250843167305,0.785419762134552,0.03910374641418457,0.00019276535022072494,9.015754585561808e-06,1.6677469147907686e-06,3.283988405655691e-07,4.778174798047985e-07,3.085021376136865e-07,0.0,0.0,0.0
heico__2458628,1,heico,1,1,0.775240571878136,0.5531304270104612,1,0.9999890306066651,True,4.519189315033145e-05,0.7752320679593739,0.22210770845413208,0.0024673938751220703,0.00010840972390724346,1.662516842770856e-05,6.116057193139568e-06,1.7522798998470535e-06,2.3950824470375665e-06,1.3646769048136775e-06,2.184028411912371e-09,1.3246802444086546e-09,1.92739827413671e-09
heico__2458634,1,heico,1,1,0.6424419866287033,0.2985675426371809,1,0.999984777286992,True,2.712895593504072e-06,0.6424322069187166,0.3438692092895508,0.013333254493772984,0.0003135681326966733,2.417977520963177e-05,5.395237167249434e-06,1.3641296163768857e-06,1.7515770878162584e-06,1.1309031151540694e-06,1.700241869180155e-09,9.100737903634517e-10,1.3241495303607103e-09
heico__2458661,2,heico,2,2,0.9223987033148917,0.8764751767967222,1,0.9999877686474221,False,3.033510665773065e-06,0.04592296481132507,0.922387421131134,0.03156236186623573,0.0001069349455065094,3.895104782714043e-06,7.205219958450471e-07,1.1762197260622997e-07,1.939258567063007e-07,1.252079471214529e-07,0.0,0.0,0.0
heico__2458684,1,heico,1,1,0.9300773993364687,0.8627028172675882,1,0.9999882415302779,True,0.0008481108234263957,0.9300664630495293,0.06737378984689713,0.0015844798181205988,9.515539568383247e-05,1.136469109042082e-05,4.180836185696535e-06,1.4448585261561675e-06,1.9748872546188068e-06,1.275083150176215e-06,1.1627235068927155e-09,4.5532902184579573e-10,6.223610097536206e-10
heico__2458790,2,heico,2,2,0.7274495528481659,0.45983580285696235,1,0.9999851467840202,False,3.269983835707535e-06,0.26760977506637573,0.727438747882843,0.004901443608105183,2.9145045118639246e-05,1.750296178215649e-06,5.338101800589357e-07,1.1910915276303058e-07,2.0904305131352885e-07,1.5293917954295466e-07,0.0,0.0,0.0
heico__2458816,2,heico,2,2,0.8915361693549168,0.7975689537358667,1,0.9999890432802232,False,5.83101018492016e-06,0.09396618604660034,0.8915264010429382,0.014410181902348995,7.561768870800734e-05,3.536686790539534e-06,7.413298135361401e-07,1.41485273275066e-07,2.406745238658914e-07,1.6541304148631752e-07,0.0,0.0,0.0
heico__2459731,1,heico,1,1,0.9872999936651412,0.974871720893325,1,0.999995633102746,True,2.7186619263375178e-05,0.98729568222751,0.012428218498826027,0.00020088344172108918,3.080647366004996e-05,7.317179097299231e-06,2.5287492917414056e-06,1.0541396022745175e-06,1.2715349839709233e-06,6.806036481066258e-07,2.1662114495912633e-09,6.206299680027884e-10,8.483006112621387e-10
heico__2459743,1,heico,1,1,0.9837549014540122,0.9678539843745433,1,0.9999929886476698,True,5.387276178225875e-05,0.9837480040017916,0.015900805592536926,0.00022681280097458512,4.1956147470045835e-05,1.279590287595056e-05,4.154221187491203e-06,1.6268165836663684e-06,1.9623153093561996e-06,9.867140988717438e-07,7.533648499097607e-09,1.680984044046357e-09,2.158426468420028e-09
heico__2459749,1,heico,1,1,0.9462623068716409,0.8928778364547197,1,0.9999945109475081,True,3.345728691783734e-05,0.9462571127881674,0.05338417738676071,0.00028013443807139993,2.952595241367817e-05,6.188975476106862e-06,2.0092661543458235e-06,6.943838570805383e-07,8.375867537324666e-07,3.716768617323396e-07,6.74033647322044e-10,2.3293979968134703e-10,2.991006398004343e-10
heico__2459754,1,heico,1,1,0.9394524176419082,0.8793952338425242,1,0.9999934547399054,True,3.321647454868071e-05,0.9394462686814883,0.060056790709495544,0.0004046594840474427,3.763919085031375e-05,8.940092811826617e-06,3.089613301199279e-06,1.067741777660558e-06,1.2099100104023819e-06,5.715210136258975e-07,7.58282778889881e-10,2.461783683191711e-10,3.160992848727852e-10
heico__2459891,1,heico,2,2,0.6473052233448954,0.30082767845583974,2,0.9999769290554923,False,0.0001691101206233725,0.34646955132484436,0.6472902894020081,0.005600158590823412,0.0003580061602406204,5.844289989909157e-05,1.572969267726876e-05,5.786630481452448e-06,6.557111191796139e-06,3.2971227028610883e-06,0.0,0.0,0.0
heico__2460103,1,heico,1,1,0.8495804164696225,0.7019454960717509,1,0.9999855873812433,True,0.00011160696885781363,0.8495681717909768,0.14763279259204865,0.00238626217469573,0.00020850927103310823,4.652470306609757e-05,1.6078507542260922e-05,5.556583346333355e-06,6.70251893097884e-06,3.3702383461786667e-06,7.37236229047384e-09,2.11221691721712e-09,2.5478202329607946e-09
heico__2460241,1,heico,1,1,0.9616706166938186,0.9243825986799076,1,0.9999895979150885,True,0.00011867834837175906,0.9616606133144068,0.0372876301407814,0.0007738800486549735,0.00010473328438820317,2.648072040756233e-05,7.586852916574571e-06,3.5837756513501517e-06,4.601659384206869e-06,1.8020355128101073e-06,5.061545531774921e-09,1.1293833322327348e-09,1.5436839780500368e-09
heico__2460291,1,heico,1,1,0.9308426787116982,0.8634126571540249,1,0.9999944430087307,True,0.00045433739433065057,0.9308375060270596,0.06742964684963226,0.0010898986365646124,0.00013016983575653285,3.291208849987015e-05,9.429470082977787e-06,3.6926339817000553e-06,4.741435986943543e-06,2.103999349856167e-06,3.1632348138749575e-09,6.228778908983108e-10,8.513730344439019e-10
heico__2460306,1,heico,1,1,0.9450140179752126,0.8916999699538514,1,0.9999865986502076,True,0.00016968463023658842,0.9450013535117989,0.05331333354115486,0.0012538093142211437,0.00016968463023658842,4.861546403844841e-05,1.3928563021181617e-05,5.80628920943127e-06,7.455422291968716e-06,2.9195855404395843e-06,4.973862625411016e-09,1.1098186448715834e-09,1.6147766695656875e-09
heico__2460353,2,heico,2,2,0.5903021941890054,0.3442276431970749,1,0.9999722912452853,False,0.07049959152936935,0.01388219278305769,0.5902858376502991,0.24606773257255554,0.07049959152936935,0.007430601865053177,0.0010056226747110486,0.00012010449427179992,0.00015421721036545932,2.6798936232808046e-05,0.0,0.0,0.0
heico__2460355,2,heico,2,2,0.7190928925433658,0.5941332985039828,1,0.999975565893692,False,0.09731625765562057,0.03580065071582794,0.7190753221511841,0.12495654076337814,0.019162707030773163,0.002938696416094899,0.0005106688477098942,8.874094055499882e-05,0.00010055666643893346,2.5424706109333783e-05,0.0,0.0,0.0
heico__2460357,3,heico,3,3,0.6301882146399778,0.4708516827943554,1,0.9999679557404306,False,0.02443426474928856,0.0048113917000591755,0.1406094878911972,0.6301680207252502,0.15933142602443695,0.03555164858698845,0.004246038384735584,0.0004475291643757373,0.00030758202774450183,6.0566486354218796e-05,0.0,0.0,0.0
heico__2460363,2,heico,2,2,0.524485850833569,0.27673626166763604,1,0.9999688151474402,False,0.24774186313152313,0.07097923010587692,0.5244694948196411,0.1170249655842781,0.03352821245789528,0.005141718313097954,0.0007885079830884933,0.00012092161341570318,0.0001370221289107576,3.687900971272029e-05,0.0,0.0,0.0
heico__2460498,2,heico,2,2,0.5617460591128542,0.17566402089696082,1,0.9999780391408422,False,8.901306136976928e-05,0.3860735595226288,0.5617337226867676,0.04069185256958008,0.009079579263925552,0.0017878753133118153,0.0003520534955896437,6.932344695087522e-05,7.855375588405877e-05,2.2506024834001437e-05,0.0,0.0,0.0
heico__2460500,2,heico,2,2,0.4614651614945018,0.21446065380157028,1,0.9999647135991836,False,0.000693760288413614,0.14981050789356232,0.46144887804985046,0.24699579179286957,0.1029631644487381,0.029499437659978867,0.006582214497029781,0.0010094153694808483,0.0007861335179768503,0.00017541008128318936,0.0,0.0,0.0
heico__2460511,3,heico,3,3,0.42330252162180915,0.19672500431172116,1,0.999960948334774,False,0.00020660388690885156,0.0041497498750686646,0.057285528630018234,0.42328599095344543,0.22656866908073425,0.19994615018367767,0.08334995061159134,0.003231828100979328,0.0017298731254413724,0.00020660388690885156,0.0,0.0,0.0
heico__2460545,2,heico,2,2,0.38362377188859104,0.15094418149460095,1,0.999962728630635,False,0.0005089655751362443,0.23267091810703278,0.38360947370529175,0.23267091810703278,0.10990595817565918,0.031488582491874695,0.007026053033769131,0.001077480148524046,0.0008391423616558313,0.00016523692465852946,0.0,0.0,0.0
heico__2460566,1,heico,1,1,0.5700519694469574,0.2242968143507028,1,0.9999615708487505,True,0.004352247342467308,0.5700300628336034,0.345741868019104,0.06008092314004898,0.01519083697348833,0.003389533841982484,0.0007563072140328586,0.00016875496658030897,0.00019122441881336272,5.832015085616149e-05,1.1370538103748024e-06,1.445601688870779e-07,2.1033379410064266e-07
heico__2536885,1,heico,1,1,0.9624500980039825,0.9295168630135328,1,0.9999920872542979,True,3.4029562812065706e-05,0.9624424823811061,0.03293297439813614,0.0030632438138127327,0.0009944896446540952,0.0003228635177947581,0.00011877484939759597,3.4029562812065706e-05,3.4029562812065706e-05,1.5100527889444493e-05,4.2414159742066526e-08,1.1415615352053529e-08,1.560329575668428e-08
heico__2536914,1,heico,1,1,0.9024368312045422,0.8184971082577505,1,0.9999804811836044,True,0.0013567327987402678,0.9024192167057253,0.08393808454275131,0.008847009390592575,0.0025347108021378517,0.0005655703134834766,0.00020806171232834458,4.642484418582171e-05,4.941898805554956e-05,1.5071939742483664e-05,1.2249700204449127e-07,2.5676766537150414e-08,3.097209280091855e-08
heico__2536936,1,heico,1,1,0.4487596449553206,0.09926500555741767,1,0.9999729590264711,True,0.00033924292074516416,0.4487475100576405,0.3494851887226105,0.12856842577457428,0.05359528958797455,0.015355306677520275,0.0030236393213272095,0.0004636900848709047,0.00031868924270384014,7.569533045170829e-05,1.555494001108081e-07,6.484263582113276e-08,6.091401626032175e-08
heico__2536968,1,heico,1,1,0.7033751398610892,0.5018537978285392,1,0.9999745386784802,True,0.00011145546159241349,0.7033572310005042,0.20151621103286743,0.05773536115884781,0.024067679420113564,0.008854004554450512,0.0028744745068252087,0.0006413819501176476,0.0006413819501176476,0.00017262561595998704,2.041360591348572e-06,3.130527629675132e-07,3.7761372944408977e-07
heico__2536973,4,heico,4,4,0.4605869748003386,0.14403048494687165,1,0.9999581794154437,False,5.683856943505816e-05,0.010831514373421669,0.09069115668535233,0.31654325127601624,0.4605677127838135,0.1164497509598732,0.004515246953815222,0.00022480092593468726,6.440654397010803e-05,1.3500343811756466e-05,0.0,0.0,0.0
heico__2536986,2,heico,2,2,0.48466265639242084,0.2252414300372007,1,0.9999610672566632,False,0.00014347623800858855,0.1388527750968933,0.4846437871456146,0.25941112637519836,0.09543201327323914,0.018791677430272102,0.0022443460766226053,0.0002222203474957496,0.00017306536028627306,4.6579913032473996e-05,0.0,0.0,0.0
heico__2537027,1,heico,1,1,0.9315285665737357,0.8719779282653403,1,0.9999851897429246,True,5.4302352509694174e-05,0.9315147703961917,0.05954975634813309,0.006276498548686504,0.0017982469871640205,0.0004839915782213211,0.00017805054085329175,5.101233909954317e-05,5.4302352509694174e-05,2.4096523702610284e-05,1.1158869619867453e-07,2.1973117223786272e-08,2.8214039746506018e-08
heico__2537047,1,heico,1,1,0.9274708268749156,0.8602850525426301,1,0.9999930152873284,True,0.0003525561187416315,0.9274643487576786,0.06718530505895615,0.003790335264056921,0.00084573810454458,0.00021383607236202806,7.866589294280857e-05,2.1172640117583796e-05,2.8939566618646495e-05,1.2063806025253143e-05,3.18316954342803e-08,9.708118322615422e-09,1.2465470535087108e-08
heico__2537061,1,heico,1,1,0.9397239064399995,0.8867083008733624,1,0.9999926039342046,True,2.0152616343693808e-05,0.9397169561801579,0.05301521345973015,0.004931182600557804,0.0016009206883609295,0.000458671449450776,0.00014890880265738815,4.0078259189613163e-05,4.266309042577632e-05,1.7784621377359144e-05,4.4083578761899006e-08,1.1864933277927394e-08,1.6217441125000467e-08
heico__2537108,2,heico,2,2,0.28723809832858793,0.0,1,0.9999699901600252,False,9.635475726099685e-05,0.023577231913805008,0.2872294783592224,0.2872294783592224,0.2872294783592224,0.09324976056814194,0.01836196705698967,0.0015072420937940478,0.0013301365543156862,0.00015886213805060834,0.0,0.0,0.0
heico__2537125,1,heico,1,1,0.9762461560243222,0.9559848116966324,1,0.9999933435030354,True,2.861592838598881e-05,0.9762396576447478,0.020261209458112717,0.0021355159115046263,0.0008902154513634741,0.00025505098165012896,0.00010632108023855835,2.861592838598881e-05,3.4517401218181476e-05,1.351720766251674e-05,6.663397406615679e-08,1.6847706649927148e-08,2.3028084598633812e-08
heico__2537135,1,heico,1,1,0.6689128282143856,0.3900684110183503,1,0.99998535393775,True,0.0001361006434308365,0.6689030312754637,0.2788403332233429,0.04276154935359955,0.007430844008922577,0.001463219872675836,0.0002881250693462789,6.843570008641109e-05,6.843570008641109e-05,2.5176086637657136e-05,6.240506964611641e-08,1.903247183816419e-08,2.15666163787501e-08
heico__2537141,1,heico,1,1,0.8234893289202703,0.6613346707963575,1,0.9999844790688377,True,0.0012380470288917422,0.8234765475990832,0.16215214133262634,0.010366041213274002,0.002041194587945938,0.0004848261596634984,0.0001304891920881346,3.5120687243761495e-05,4.2363641114206985e-05,1.7659791410551406e-05,2.8262685122001823e-08,9.175549602293505e-09,1.0397261624431846e-08
heico__2537203,1,heico,1,1,0.9527413496478572,0.915799551132038,1,0.999991475807816,True,2.6234896722598933e-05,0.9527332282974911,0.03694148361682892,0.006419467274099588,0.0023615900427103043,0.0008687804220244288,0.00036216157604940236,0.00011757663742173463,0.00011757663742173463,4.325402915128507e-05,7.36882437163752e-08,1.983292051578567e-08,2.88567306864336e-08
heico__2537250,2,heico,2,2,0.6150065549642392,0.3586336878452463,1,0.9999773394229123,False,0.00017103453865274787,0.2563670575618744,0.614992618560791,0.10686968266963959,0.018571168184280396,0.0025133341550827026,0.0003854322712868452,4.60333249066025e-05,4.60333249066025e-05,1.4944831491447985e-05,0.0,0.0,0.0
heico__2537254,3,heico,3,3,0.6171326208573791,0.3256197961593128,1,0.9999667482607038,False,0.00011080877447966486,0.0060499547980725765,0.2915031313896179,0.6171121001243591,0.07370353490114212,0.009974688291549683,0.001349927275441587,8.629796502646059e-05,5.93116637901403e-05,1.6993077224469744e-05,0.0,0.0,0.0
heico__2537320,3,heico,3,3,0.40384233403782105,0.047452728528511595,1,0.999961467954563,False,0.00015350626199506223,0.07951819896697998,0.35637587308883667,0.4038267731666565,0.11569831520318985,0.03314812108874321,0.009497095830738544,0.0010009865509346128,0.0006071290117688477,0.00013546878471970558,0.0,0.0,0.0
heico__2537351,1,heico,1,1,0.8164676491305333,0.6342890841564767,1,0.9999900586797165,True,1.3636262337968219e-05,0.8164595323641322,0.18217675387859344,0.0013066640822216868,2.8867969376733527e-05,2.8583160656125983e-06,8.717371429156628e-07,2.420726161744824e-07,3.633940650615841e-07,2.658647986208962e-07,1.3106017650280608e-09,5.815760904125304e-10,8.461882441923064e-10
heico__2537387,1,heico,1,1,0.9702410389397107,0.9409422966174256,1,0.9999944365539049,True,1.0462466889293864e-05,0.9702356410559912,0.029298579320311546,0.0004179217794444412,2.5098153855651617e-05,3.848926553473575e-06,1.4159409147396218e-06,4.3183754883102665e-07,6.283199809331563e-07,4.0567385894973995e-07,1.4630866495993864e-09,6.099052665029718e-10,1.0055638236635321e-09
heico__2537403,1,heico,1,1,0.9699328522196653,0.9406434172366118,1,0.9999953785084816,True,6.343796940200264e-06,0.9699283696832154,0.029289299622178078,0.0006888182833790779,6.407008186215535e-05,1.1133711268485058e-05,3.8477073758258484e-06,1.1734845202227007e-06,1.5067839740368072e-06,8.065233032539254e-07,3.734932283866567e-09,1.9991650084428074e-09,3.0963676165221136e-09
heico__2537410,1,heico,1,1,0.9737254905958043,0.9477765859512841,1,0.9999933888089627,True,9.863864761427976e-06,0.9737190531105681,0.02594873309135437,0.00028826441848650575,2.088180190185085e-05,3.628713102443726e-06,1.5126728385439492e-06,4.333879530804552e-07,6.305758120106475e-07,3.824635541604948e-07,2.1364194899862042e-09,1.0091731033145655e-09,1.5630377005431724e-09
heico__2537440,2,heico,2,2,0.9545364547110127,0.9125970503615495,1,0.9999909281660422,False,2.9490174711099826e-06,0.003442564979195595,0.9545277953147888,0.04193902388215065,7.605615974171087e-05,2.026828042289708e-06,3.108241628524411e-07,5.2351332158195873e-08,9.47960145936122e-08,5.401314240316424e-08,0.0,0.0,0.0
