qID,video,ood,clinical,primary,answer_format,latency,timed_out,correctness
lapchole__3100498,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.203692720970139,False,True
lapchole__3047579,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0951636268291622,False,False
lapchole__3055117,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1662665158510208,False,False
lapchole__3027830,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4424563511274755,False,False
lapchole__3071813,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.0510051401797682,False,True
lapchole__3079735,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.220031439093873,False,True
lapchole__3100508,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.1188746569678187,False,True
lapchole__3041211,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2648825938813388,False,True
lapchole__3041414,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.207057191990316,False,False
lapchole__3100525,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.1620869268663228,False,True
lapchole__3039720,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1145258180331439,False,False
lapchole__3095408,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,fo_class,1.2434149901382625,False,True
lapchole__3027852,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.320806261850521,False,False
lapchole__3027859,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.367042182944715,False,False
lapchole__3100563,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.2273414311930537,False,True
lapchole__3047741,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1181805580854416,False,False
lapchole__5023005,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2330359760671854,False,False
lapchole__5025255,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2329827658832073,False,False
lapchole__5025256,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.3754338519647717,False,False
lapchole__3027874,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4115209109149873,False,False
lapchole__3041676,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2370907948352396,False,True
lapchole__5025257,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2109313120599836,False,False
lapchole__3095410,0074 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,fo_class,1.1468251859769225,False,False
lapchole__3041464,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.230371702928096,False,False
lapchole__3039775,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2024816039483994,False,False
lapchole__3039777,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1892827372066677,False,False
lapchole__5023010,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2658753818832338,False,False
lapchole__5023011,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.299572226125747,False,False
lapchole__3027918,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.5515006929636002,False,False
lapchole__5023013,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.3010711229871958,False,False
lapchole__5025258,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.251183649059385,False,False
lapchole__3041659,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3603438711725175,False,False
lapchole__5025259,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.3378314380533993,False,False
lapchole__5025260,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2746714600361884,False,False
lapchole__5025261,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1081936738919467,False,True
lapchole__3041225,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.5134254598524421,False,False
lapchole__5025262,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1699507869780064,False,True
lapchole__3079775,0074 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2031434520613402,False,True
lapchole__3154290,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2129571358673275,False,True
lapchole__3160831,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.268412176053971,False,True
lapchole__3162045,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1267034369520843,False,True
lapchole__3160337,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.086295529967174,False,True
lapchole__3178978,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1030165180563927,False,True
lapchole__3177883,0078 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.4780155611224473,False,True
lapchole__3156189,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1067762470338494,False,True
lapchole__3162066,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1448737308382988,False,False
lapchole__3162071,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1768474290147424,False,True
lapchole__3160363,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0894415711518377,False,False
lapchole__3160869,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1513029839843512,False,False
lapchole__3160370,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1330057010054588,False,False
lapchole__3160371,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.106292478973046,False,False
lapchole__3154292,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2138137749861926,False,True
lapchole__3156219,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.182804023148492,False,True
lapchole__3160387,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2136064360383898,False,False
lapchole__3160400,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2976755499839783,False,False
lapchole__3162110,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.211989050032571,False,False
lapchole__3166760,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1903502240311354,False,True
lapchole__3162150,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.5228300369344652,False,False
lapchole__3162155,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.3808504091575742,False,True
lapchole__3166808,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.5068060068879277,False,True
lapchole__3162179,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.4177297451533377,False,False
lapchole__3160472,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.3730205979663879,False,True
lapchole__3162193,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.4612619238905609,False,True
lapchole__3160500,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.4475061390548944,False,False
lapchole__3160515,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.3764979899860919,False,False
lapchole__3160517,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1482311820145696,False,False
lapchole__3162232,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0994648961350322,False,False
lapchole__3162236,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0865324791520834,False,False
lapchole__3162241,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1154040459077805,False,False
lapchole__3184451,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.07685751398094,False,True
lapchole__3160549,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1059993989765644,False,True
lapchole__3162262,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.11505276709795,False,False
lapchole__3179192,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.167921462096274,False,True
lapchole__3177910,0078 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.7968592878896743,False,False
lapchole__3160639,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1885010900441557,False,True
lapchole__3156498,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1234563949983567,False,True
lapchole__3156542,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1102308379486203,False,False
lapchole__5026650,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2816271020565182,False,True
lapchole__3156543,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1162962929811329,False,False
lapchole__3147306,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2713132579810917,False,True
lapchole__3161200,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0433809999376535,False,False
lapchole__3179271,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1651600790210068,False,False
lapchole__3147307,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2775855229701847,False,True
lapchole__3147308,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3025746389757842,False,True
lapchole__3156547,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2028237220365554,False,False
lapchole__3166845,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1416937389876693,False,False
lapchole__3154360,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1660567161161453,False,True
lapchole__3156548,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.278225620975718,False,True
lapchole__3154364,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1649352391250432,False,True
lapchole__3154366,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1979932750109583,False,False
lapchole__3156554,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2805273949634284,False,False
lapchole__3154372,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3778439857997,False,False
lapchole__3167207,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.2959540251176804,False,False
lapchole__3156570,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.247090479824692,False,False
lapchole__3147311,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3660152370575815,False,True
lapchole__5022945,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1910180621780455,False,True
lapchole__3147313,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4025426239240915,False,True
lapchole__5022947,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.283021667972207,False,True
lapchole__5022948,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2550768689252436,False,False
lapchole__3179278,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.2700439519248903,False,False
lapchole__3156575,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2997556650079787,False,False
lapchole__3156576,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2205082778818905,False,False
lapchole__3161231,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1771692880429327,False,False
lapchole__3147315,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4328729859553277,False,False
lapchole__5025264,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.3323898820672184,False,True
lapchole__3156577,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2576139131560922,False,True
lapchole__5022950,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1249001608230174,False,False
lapchole__5026651,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3472243850119412,False,True
lapchole__3156583,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.094178729923442,False,True
lapchole__3156594,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3922698490787297,False,False
lapchole__3154410,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3659004368819296,False,True
lapchole__5022953,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2468361710198224,False,True
lapchole__3156622,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3486424000002444,False,False
lapchole__3154434,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2903183999005705,False,True
lapchole__3160695,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2701017009094357,False,False
lapchole__3162250,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2204369080718607,False,False
lapchole__3160497,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1869396129623055,False,False
lapchole__3162482,0078 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.227540299994871,False,False
lapchole__3214965,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1365303620696068,False,False
lapchole__3215813,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1700845558661968,False,True
lapchole__5025265,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_situs,open_ended,1.5059724601451308,False,True
lapchole__3215814,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0804109137970954,False,False
lapchole__3214969,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1962637801188976,False,False
lapchole__3214970,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1053341710940003,False,True
lapchole__3215818,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2052704570814967,False,True
lapchole__3214971,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2067052719648927,False,True
lapchole__3218501,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1844323000404984,False,True
lapchole__5024361,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,open_ended,1.136886061169207,False,False
lapchole__5025266,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,open_ended,1.3287981019821018,False,True
lapchole__5024364,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_situs,open_ended,1.2745837988331914,False,True
lapchole__3215828,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1477722730487585,False,False
lapchole__3214985,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.090769159141928,False,False
lapchole__3215138,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1173185310326517,False,True
lapchole__3212197,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1696106670424342,False,True
lapchole__3214988,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1291249610949308,False,False
lapchole__3215837,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1019135199021548,False,False
lapchole__3227726,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1019351398572326,False,True
lapchole__3215840,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.080356135033071,False,False
lapchole__3214993,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0206232070922852,False,False
lapchole__3231803,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.0803965649101883,False,True
lapchole__3215854,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.134181747911498,False,False
lapchole__3215010,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1001461739651859,False,False
lapchole__3215858,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1823460350278765,False,False
lapchole__3215015,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1937525260727853,False,False
lapchole__3215020,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.08886887319386,False,False
lapchole__3215022,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1411464898847044,False,False
lapchole__3215023,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1639280118979514,False,False
lapchole__3215875,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1286693720612675,False,False
lapchole__3215028,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0997381650377065,False,False
lapchole__3215032,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.210230594035238,False,False
lapchole__3215045,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1423899070359766,False,True
lapchole__3215202,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1364148720167577,False,True
lapchole__3215054,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.092925522942096,False,True
lapchole__3226797,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.3119066238868982,False,False
lapchole__3210880,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.0720803160220385,False,True
lapchole__3215906,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0323940080124885,False,False
lapchole__3231812,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1450453698635101,False,False
lapchole__3212271,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1899445950984955,False,False
lapchole__3210887,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1321012428961694,False,True
lapchole__3215912,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1103012589737773,False,False
lapchole__3212274,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1102416890207678,False,False
lapchole__3210890,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.099115587072447,False,False
lapchole__5024368,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_situs,open_ended,1.3168642420787364,False,True
lapchole__3215066,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1631868528202176,False,True
lapchole__3215222,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0876643771771342,False,False
lapchole__3205022,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.280727094039321,False,True
lapchole__3212280,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1667792438529432,False,False
lapchole__3212281,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.008547498844564,False,False
lapchole__3227792,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.0571908541023731,False,False
lapchole__3205024,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.288709303131327,False,True
lapchole__3215226,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1203533129300922,False,False
lapchole__5022910,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.078551399987191,False,False
lapchole__3212287,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1562493110541254,False,False
lapchole__3210895,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1901841249782592,False,False
lapchole__3231817,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.201435515889898,False,False
lapchole__3244644,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.155686812940985,False,False
lapchole__3226806,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.4124003790784627,False,False
lapchole__3212293,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1723042500671,False,False
lapchole__3244643,0079 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,1.1814073170535266,False,False
lapchole__3205030,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4216279149986804,False,True
lapchole__3212294,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.231016400968656,False,False
lapchole__5022912,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.2309408909641206,False,True
lapchole__3215238,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.201081536943093,False,False
lapchole__3218799,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1913983521517366,False,True
lapchole__3212295,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.467957645887509,False,False
lapchole__5025267,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1753560430370271,False,True
lapchole__3205034,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4283799179829657,False,False
lapchole__3212297,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.4560409469995648,False,False
lapchole__5022915,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.317817058879882,False,False
lapchole__3205035,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3343315771780908,False,False
lapchole__5022916,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.331529944902286,False,False
lapchole__3215241,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1725787101313472,False,False
lapchole__3205036,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.385571706108749,False,True
lapchole__5025268,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_attributes,open_ended,1.1866450940724462,False,False
lapchole__3212304,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.3627292150631547,False,False
lapchole__3210904,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.267495117848739,False,True
lapchole__3210905,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1552892040926963,False,False
lapchole__3212307,0079 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.2580270022153854,False,True
lapchole__3423971,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1583559659775347,False,True
lapchole__3406481,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1877724409569055,False,True
lapchole__3410420,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1382182578090578,False,True
lapchole__3420328,0089 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.4656120219733566,False,True
lapchole__3414766,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.2107365829870105,False,True
lapchole__3411597,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1242180028930306,False,True
lapchole__3410018,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2986207890789956,False,False
lapchole__3411733,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.18345638201572,False,True
lapchole__3421481,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.119503964902833,False,True
lapchole__3410128,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2629664889536798,False,False
lapchole__3411753,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2175193650182337,False,True
lapchole__3405766,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.181671807076782,False,True
lapchole__3410188,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.200774917844683,False,False
lapchole__3415019,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,binary,1.1872996219899505,False,True
lapchole__3411818,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2299276841804385,False,False
lapchole__3410211,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1839362501632422,False,True
lapchole__3420345,0089 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.6995618969667703,False,True
lapchole__3424031,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1353895938955247,False,True
lapchole__3410723,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2501677018590271,False,True
lapchole__3411851,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1005788329057395,False,False
lapchole__3406840,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,1.1480255529750139,False,True
lapchole__3410260,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2106507730204612,False,True
lapchole__3410278,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2876246760133654,False,False
lapchole__3411889,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1994212321005762,False,False
lapchole__3411891,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.153881436912343,False,False
lapchole__3410282,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1133377908263355,False,False
lapchole__3410294,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.2364136069081724,False,False
lapchole__3410297,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1770275181625038,False,False
lapchole__3410309,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1084452141076326,False,False
lapchole__3411923,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1028454469051212,False,False
lapchole__3410313,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1797124911099672,False,False
lapchole__3410315,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.1043126340955496,False,False
lapchole__3411928,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.0907894191332161,False,False
lapchole__3410319,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.187936699949205,False,True
lapchole__3411932,0089 - Laparoscopic Cholecystectomy.mp4,False,False,object_aggregation,number,1.134094248060137,False,False
