video,dataset,qID,fp,gold_clip,spec_frac,blob_count,mean_v,sat_low,n_inside
0029 - Heico - Sigma - 10.avi,heico,heico__2004368,False,True,0.05502479535133231,192,111.49644142686907,0.005735076720215889,488398
0029 - Heico - Sigma - 10.avi,heico,heico__2004380,False,False,0.03725085339757054,165,114.5850351841084,0.004643748541412032,505626
0029 - Heico - Sigma - 10.avi,heico,heico__2004381,False,False,0.03643107535534435,160,114.31305298580205,0.0047570371922803925,505777
0029 - Heico - Sigma - 10.avi,heico,heico__2004384,False,False,0.03348749656444702,177,113.63740333490858,0.004842399568158406,505741
0029 - Heico - Sigma - 10.avi,heico,heico__2004415,False,True,0.03355009495309892,147,108.66773360744385,0.027519531366272897,503933
0029 - Heico - Sigma - 10.avi,heico,heico__2004419,False,True,0.041353614427983944,172,112.11136501015706,0.01794381410097607,504575
0029 - Heico - Sigma - 10.avi,heico,heico__2004421,False,True,0.02099690637415407,175,107.59953505272816,0.009455533896382606,498121
0029 - Heico - Sigma - 10.avi,heico,heico__2004436,False,False,0.014280006803770555,151,105.25348792132942,0.006578296763066602,505602
0029 - Heico - Sigma - 10.avi,heico,heico__2004438,False,False,0.004684753867346454,156,107.04480896812704,0.005460598191807717,505256
0029 - Heico - Sigma - 10.avi,heico,heico__2004439,False,True,0.04102182767124325,152,122.88202810544426,0.015577808301652077,501611
0029 - Heico - Sigma - 10.avi,heico,heico__2004440,False,True,0.012301896260247433,157,113.91393053351361,0.017702145962058866,502199
0029 - Heico - Sigma - 10.avi,heico,heico__2004441,False,True,0.011178253144256769,126,112.15681588911683,0.013414699661548441,502583
0029 - Heico - Sigma - 10.avi,heico,heico__2004442,False,True,0.04814108959691247,72,114.9643591842262,0.0651937970602351,502149
0029 - Heico - Sigma - 10.avi,heico,heico__2004443,False,True,0.04014852865049974,44,92.37879385178991,0.06414605980966033,502260
0029 - Heico - Sigma - 10.avi,heico,heico__2004444,False,True,0.050922067356368936,77,116.95068714953783,0.07755669555565722,502729
0029 - Heico - Sigma - 10.avi,heico,heico__2004445,False,True,0.050106448596271315,89,113.04195069539784,0.06764758550707337,502590
0029 - Heico - Sigma - 10.avi,heico,heico__2004446,False,True,0.049786524070977015,114,114.5935306949949,0.06847735087011078,502867
0029 - Heico - Sigma - 10.avi,heico,heico__2004448,False,False,0.015618396053135726,150,122.60702590820934,0.008944830010704567,506326
0029 - Heico - Sigma - 10.avi,heico,heico__2004456,False,False,0.020812978301702444,130,108.3748290177343,0.01830656771296514,501514
0029 - Heico - Sigma - 10.avi,heico,heico__2004462,False,False,0.04134040717184953,147,122.49451284796574,0.0054272268209274825,500624
0029 - Heico - Sigma - 10.avi,heico,heico__2004463,False,False,0.010433952127977078,153,118.8168805587059,0.014588431922640721,502590
0029 - Heico - Sigma - 10.avi,heico,heico__2004464,False,False,0.004510332292233021,142,122.16107224072039,0.005806085476055354,503954
0029 - Heico - Sigma - 10.avi,heico,heico__2015523,False,True,0.028469088333501973,277,108.74184559344329,0.006502074268946676,494150
0029 - Heico - Sigma - 10.avi,heico,heico__2015524,False,False,0.04329766276963284,239,112.86459308829207,0.005003118287020996,505085
0029 - Heico - Sigma - 10.avi,heico,heico__2015527,False,True,0.02979211032560938,186,115.62793012816961,0.033087391245833896,505268
0029 - Heico - Sigma - 10.avi,heico,heico__2015532,False,True,0.05872201088652918,321,120.26331666589472,0.017568272392801117,496577
0029 - Heico - Sigma - 10.avi,heico,heico__2015537,False,True,0.04767135017475627,283,116.13858062296059,0.009817161125882535,499839
0029 - Heico - Sigma - 10.avi,heico,heico__2015538,False,True,0.04505011938935413,323,113.54906228563728,0.008193308161323482,497113
0029 - Heico - Sigma - 10.avi,heico,heico__2015546,False,True,0.03851181196786185,250,116.8649998001359,0.01327097573649918,500340
0029 - Heico - Sigma - 10.avi,heico,heico__2015551,False,True,0.036068637782594,313,121.71497623923807,0.01902451633428111,502930
0029 - Heico - Sigma - 10.avi,heico,heico__2015553,False,True,0.04232100344103871,309,124.07535934332353,0.007940400335962924,503627
0029 - Heico - Sigma - 10.avi,heico,heico__2015557,False,True,0.026361214491683545,268,120.72659768715764,0.008371331929796553,501115
0029 - Heico - Sigma - 10.avi,heico,heico__2015567,False,True,0.03271210223100931,220,117.88260137308104,0.01109270572961505,505287
0029 - Heico - Sigma - 10.avi,heico,heico__2015573,False,True,0.047466970594578765,204,115.48243411432517,0.01116578911439443,505383
0029 - Heico - Sigma - 10.avi,heico,heico__2015574,False,True,0.03857008280426212,227,112.73473939614635,0.015593087506530929,505288
0029 - Heico - Sigma - 10.avi,heico,heico__2015576,False,True,0.033002660547736554,245,111.0746258913824,0.016261979882698528,505535
0029 - Heico - Sigma - 10.avi,heico,heico__2015582,False,False,0.05917895506260726,145,113.42130791965931,0.007085028284497553,503456
0029 - Heico - Sigma - 10.avi,heico,heico__2015585,False,False,0.07377678412440893,172,117.61667293195893,0.007761707852719467,505430
0029 - Heico - Sigma - 10.avi,heico,heico__2015591,False,True,0.04512587011450677,176,110.78561688563019,0.02721049278204413,503813
0029 - Heico - Sigma - 10.avi,heico,heico__2015593,False,True,0.04116630592417861,169,111.32110313796366,0.023753454497840505,504053
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291675,False,True,0.030781897126542928,61,102.73003621952097,0.3135821638424623,638882
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291676,False,True,0.027053411769166123,111,123.85452196055883,0.2879294330251926,633044
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299829,False,True,0.030781897126542928,61,102.73003621952097,0.3135821638424623,638882
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1330241,True,False,0.12142847106321925,177,146.90237105338343,0.09596622728202374,640517
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291592,False,True,0.08419335705812574,105,132.64968002747082,0.17527314728101392,640680
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291610,False,True,0.08682626312484575,174,137.85938256601864,0.11410063761523778,640198
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291665,False,True,0.013340710108369826,147,129.4748439468247,0.16409573553636345,639846
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291672,False,True,0.03441134499030149,162,127.96441639352975,0.2720553182377315,639789
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1291674,False,True,0.034654589118621834,61,103.56588457967847,0.3100518034131702,638761
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1297924,False,True,0.16058037297195135,110,138.44425648499163,0.05553967532477675,640209
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1297975,False,True,0.1097128944024736,106,130.4259640601626,0.1281710240537783,639068
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1298000,False,True,0.07001491951315272,109,113.98307499018453,0.1509399293286219,636750
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1298339,False,False,0.05434285769082011,53,128.7668460940971,0.3474174276882949,625694
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1298342,False,False,0.028659710294196148,84,95.0225051105159,0.32092469721567163,636922
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1298346,False,False,0.06451042107076306,114,121.8651900220792,0.32888460875964987,638610
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299657,False,False,0.047131198877657106,100,117.60530419751231,0.2724452920471484,638664
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299664,False,True,0.0510679163744039,121,120.9994397970088,0.17589275486490005,637269
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299668,False,True,0.043864380809431114,184,126.91336100752832,0.1948935637952735,639585
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299699,False,True,0.08470589706201816,191,134.18134876168418,0.12617427847610652,639861
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299888,False,True,0.12142847106321925,177,146.90237105338343,0.09596622728202374,640517
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299918,False,True,0.06756583313507218,156,120.0935688258349,0.13257409749439653,638888
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1299973,False,False,0.029903975480708396,115,119.47813712120147,0.28964194273520694,640149
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1321562,False,False,0.08682626312484575,174,137.85938256601864,0.11410063761523778,640198
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1321586,False,False,0.013340710108369826,147,129.4748439468247,0.16409573553636345,639846
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1321589,False,True,0.038863303099371874,192,125.97950218703785,0.19373966276783006,639678
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1321602,False,True,0.07880983805490746,108,125.37696958134472,0.1632852523003209,639476
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1330240,False,True,0.07699470079488077,125,138.1305819752037,0.15732952557116434,640096
0032 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1330242,False,False,0.027053411769166123,111,123.85452196055883,0.2879294330251926,633044
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347581,True,False,0.0014545667856898437,42,120.29701189181674,0.7618812252253818,920549
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349323,False,False,0.0019086062072042828,14,100.03839360063229,0.5923725234531658,921091
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349333,True,False,0.004636575426041682,156,107.39029630224697,0.5651628283652896,921154
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349483,False,True,0.002205020193685673,85,115.30294436965302,0.7921440048638555,921080
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349602,True,False,0.006142388779121524,219,105.94584536552533,0.4448183772282172,921140
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349671,True,False,0.0014545667856898437,42,120.29701189181674,0.7618812252253818,920549
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1341162,False,True,0.002205020193685673,85,115.30294436965302,0.7921440048638555,921080
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1341163,False,False,0.0011748036112724687,26,121.59285020168186,0.7427603541783161,921005
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347368,False,True,0.009630013868782651,318,103.25399405747623,0.167581123696953,921494
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347444,False,True,0.011117766940351471,424,116.71649640042627,0.28887528784652816,921498
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347505,False,True,0.005488494457239234,124,119.47092736780185,0.08364717348504747,921382
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347574,False,False,0.0033394817723572117,82,111.62781497360224,0.7012759729931897,921101
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347577,False,False,0.0059648795189879466,177,110.51779801054874,0.5580332617489887,921058
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347594,False,False,0.0012953846087026392,33,116.34902960165566,0.7513903939576225,920962
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347597,False,False,0.0008750825139839488,11,110.24869931904249,0.7153582409755759,921056
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1347633,False,False,0.0021684719168227596,14,146.78483807041832,0.5526410945516735,920925
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349352,False,True,0.004092268771613618,290,107.63620610094408,0.31074532711548797,921005
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349377,False,True,0.008180220967974728,341,99.2721882253869,0.12352046845818353,921491
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349582,False,False,0.0012953846087026392,33,116.34902960165566,0.7513903939576225,920962
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349721,False,True,0.008626603106792745,233,119.46457101426624,0.1474402389573402,921336
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349729,False,False,0.002155017989243366,4,131.27065288902688,0.36172275503579393,921106
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1349759,False,False,0.0011748036112724687,26,121.59285020168186,0.7427603541783161,921005
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1372945,False,True,0.009049022501562608,238,118.75157671539691,0.47325877665115634,921536
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1372960,False,True,0.008546266408201985,90,116.24477553297487,0.13883395670210064,921338
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1373004,False,True,0.0034158773714134372,230,103.83840197289442,0.18673897139433357,921286
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1373134,False,False,0.0020182281064590898,76,116.17433191655674,0.05215149195802867,921105
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1373141,False,False,0.0009586384944924427,50,125.59242881864904,0.049080553860718405,921098
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1373146,False,False,0.0013330351734574025,56,116.79576555081057,0.06978677950425854,921206
0033 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__5026835,False,True,0.0027166448242052837,99,111.64966682555384,0.07879247200563742,920989
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717407,False,True,0.0008539496527777778,85,75.68218424479167,0.17475368923611112,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1712593,False,True,0.0008539496527777778,85,75.68218424479167,0.17475368923611112,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1712603,False,True,0.00041883907790298344,62,95.23394115636478,0.03521937510511667,921595
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1712614,False,True,0.0008517795138888889,71,95.82305338541667,0.14189019097222222,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716420,False,True,0.003582903193254333,318,90.75442464672813,0.08719844531081306,921599
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716439,False,True,0.009281684027777778,219,100.65725151909722,0.19037217881944443,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716451,False,True,0.006336805555555556,220,102.5621875,0.1908322482638889,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716455,False,False,0.00015082465277777777,38,76.58020073784722,0.028525390625,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716458,False,False,0.0004763454861111111,45,95.43292534722222,0.07441731770833333,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1716461,False,False,0.00023329018369160556,25,103.46576330920497,0.10067610750445692,921599
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717176,False,True,0.008034939236111111,480,101.20159288194445,0.12217664930555555,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717188,False,True,0.004920837985614009,307,98.59486258003821,0.22419055741646782,921591
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717330,False,True,0.003024091823016301,108,97.19230598123478,0.07796991967222186,921599
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717381,False,False,0.00015082465277777777,38,76.58020073784722,0.028525390625,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717410,False,True,0.0001171876271567135,16,66.15483415238081,0.044397834633067096,921599
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717413,False,False,0.001115451388888889,34,87.11684136284723,0.24045789930555556,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717421,False,False,0.00034071254494909926,52,119.80463607776926,0.055638141575828075,921598
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1717428,False,True,0.00040909337529162825,58,91.76876349628344,0.03093049753133308,921550
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1730071,False,True,0.016698133680555557,204,99.15848741319445,0.11960720486111111,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1730074,False,True,0.0047515190972222225,186,99.40811740451389,0.16569010416666666,921600
0043 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1730078,False,True,0.0035983401625112855,289,85.37981478748524,0.13032697583165498,921536
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800361,False,True,0.015131621328804428,187,140.85966326022665,0.15811308600040994,853775
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800388,True,False,0.053855919386052095,140,139.79988414314394,0.6784832095152115,856229
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800411,False,True,0.10017449118394076,93,158.20881827390104,0.09132171535207705,857923
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799507,False,True,0.020418702857283384,147,143.9493549184177,0.17179769136093068,853923
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799532,False,True,0.009535647279549718,47,110.78822936210132,0.07473616322701689,852800
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799551,False,True,0.015131621328804428,187,140.85966326022665,0.15811308600040994,853775
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799553,False,True,0.0068586043455816795,161,131.24637359801022,0.19778966633816697,852360
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799560,False,False,0.04975298980022765,23,137.35300407218804,0.9440504057565133,854823
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799577,False,False,0.015475998532549134,147,137.1275537266943,0.6061097830836564,855906
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799595,False,False,0.010604102229990624,107,153.33862954647088,0.6029906790852123,856461
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799616,False,True,0.16405857614690791,243,160.8184088526176,0.11433088070213608,864106
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799663,False,False,0.08072713621531087,36,129.79559484380587,0.019903282486666354,900354
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1799721,False,False,0.041483748794111694,102,125.15469075664281,0.02606505246358515,839630
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800290,False,True,0.004924632174341578,196,142.16359681929865,0.02838657718749305,854277
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800332,False,True,0.0372154914940032,313,152.9110369638694,0.09411134101697455,854456
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800397,False,False,0.054822549507088446,48,143.01128339087666,0.41263805141780646,856746
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800464,False,False,0.09858171187365171,12,138.01554125159285,0.07043669912506001,856173
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1800525,False,False,0.0048185167699093,58,116.16256147701418,0.22277870172882971,842998
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814127,False,True,0.014732031847462478,191,134.10924927630066,0.2698378068977813,852564
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814138,False,False,0.18141281389345223,10,151.27772309538904,0.034009721400040396,856461
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814140,False,False,0.13424641491535746,33,155.5408807977655,0.09235318573344185,853885
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814143,False,True,0.11163487043102258,129,151.26375463248016,0.04685038171870574,854294
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814149,False,False,0.07603424660570304,17,127.48600725180519,0.6170583646204105,902396
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814150,False,False,0.15175459833813473,4,129.09792833233752,0.6644662462767954,900434
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814152,False,True,0.03900949081929995,213,153.48989128272342,0.05476940000702157,854510
0045 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1814153,False,True,0.14202290436478304,132,158.65099209145905,0.08140357090020374,858439
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1830598,False,False,0.022486089288969523,186,122.34532851847672,0.27861461471019716,921592
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841815,True,False,0.04179144965277778,33,114.549619140625,0.3005240885416667,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1845874,False,True,0.010428602430555555,173,118.57038302951389,0.2149609375,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846018,False,True,0.01069997428360303,109,111.64369443712016,0.25895001144759444,921591
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846235,True,False,0.04805989583333333,307,126.09997395833334,0.277626953125,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1898186,False,True,0.01340713260322548,319,118.42118752298994,0.20945118213018896,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1830594,False,True,0.01069997428360303,109,111.64369443712016,0.25895001144759444,921591
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1830597,False,True,0.01340713260322548,319,118.42118752298994,0.20945118213018896,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1830643,False,False,0.043988763008640415,167,116.70216439036935,0.3842354429638053,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841679,False,False,0.0629939116555284,364,129.6330652118008,0.1917757978812865,921597
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841752,False,True,0.015168268057009857,243,113.90241157992394,0.2758945089762857,921595
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841801,False,False,0.0066026618981377995,360,118.1317233761358,0.4908257179377559,921598
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841853,False,True,0.0026085154357056283,135,128.02684904573258,0.19732594615650875,921597
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841876,False,False,0.007958993011060124,182,117.54938210653441,0.23330971496279834,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841938,False,False,0.011884765625,55,113.59399522569444,0.3914529079861111,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1841991,False,False,0.007368730583975425,45,119.35835077588143,0.20009071210084234,921597
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1845929,False,False,0.003953993055555555,138,115.38419270833333,0.2027680121527778,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1845977,False,False,0.007570529513888889,636,122.63810655381944,0.193408203125,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846000,False,False,0.0003179253472222222,224,119.16794487847223,0.5257953559027778,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846028,False,True,0.010971160961720837,322,120.31166625795629,0.28226840770053757,921598
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846100,False,False,0.055056722312946574,132,116.3817902657892,0.42786798973518736,921595
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846168,False,False,0.00042100694444444444,61,119.51482421875,0.237900390625,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846191,False,False,0.04133246527777778,52,100.45930772569444,0.3353081597222222,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1846222,False,True,0.019095093522338374,351,115.79803450094293,0.26761342798052945,921598
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881573,False,False,0.017058432264861974,49,118.18144698821719,0.21602066847005796,921597
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881574,False,False,0.005529543888584465,86,113.77627916818125,0.22838014529158687,921595
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881603,False,False,0.07653103298611111,84,119.70363172743056,0.5029361979166667,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881658,False,False,0.16931224968777092,6,124.02858293032001,0.5207275615533437,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881660,False,False,0.08110902898115124,109,127.51336752752553,0.23638589017566208,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881697,False,True,0.01856555833936452,160,118.0481890713857,0.29086728609731566,921599
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881737,False,False,0.0074197209629361174,51,120.58411910616125,0.22078823955781154,921598
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1881743,False,True,0.0033604600694444446,282,116.0274338107639,0.225361328125,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1898185,False,True,0.0012434976790213477,93,115.81626182462125,0.22284433275390247,921594
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1898187,False,False,0.013514539930555555,146,113.66112847222222,0.28082248263888887,921600
0048 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1898189,False,False,0.0306991178289695,209,119.08768324309075,0.3246704065799325,921590
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2411975,False,True,0.04747304964189419,29,117.39080607079306,0.17068806593287425,202873
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2412113,False,False,0.00860146849652097,8,118.8791661861377,0.8952302694806443,208104
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2412160,False,True,0.044369604541376825,108,126.11991215298714,0.07625336411900525,203991
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2412235,False,True,0.07889029769277088,89,149.58470854893744,0.08691884800093992,204271
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2412254,False,True,0.05944732754100449,55,120.5999617765102,0.128896468247551,204063
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2412264,False,False,0.0392809032795317,116,134.6443753214627,0.15706972984888193,204145
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427258,False,False,0.005309035950307808,15,110.02448991379435,0.8660178379757315,207759
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427337,True,False,0.2054712804610508,64,145.67991185214035,0.23073244561010842,202841
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427371,False,True,0.07490805447680426,118,142.91112504101432,0.08900228700715486,204197
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427393,False,False,0.00176887749306243,44,84.8184709758037,0.6087859658233394,61621
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427512,False,False,0.07212134578156779,48,139.59077164351,0.1049474380651327,204045
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427543,False,True,0.07178168001138924,48,119.07169822435824,0.12437346895695162,203701
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427550,False,True,0.02000235552763819,47,122.69782997016331,0.15867913787688442,203776
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427676,False,True,0.0734577503839982,44,116.98755502338341,0.1005020193643051,203777
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2427717,False,True,0.050413468680366426,76,100.91659816786333,0.10980440703144342,201950
0060 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__2469787,False,False,0.030754338725210793,102,137.01715344248117,0.14791957389099628,203516
